Sexe,AgeMoy,CSP,AgeDec,Freq,DpsAnnu,Anciennete,1
Homme,d)41-50,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,e)⩾51,a)Chefs,a)16,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Travailleurs,a)14,a)Moins d'une fois par mois,e)⩾100,b)11-20,1
Homme,c)31-40,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Apprentis,a)20,b)Au moins une fois par mois,d)50-100,b)11-20,1
Homme,c)31-40,a)Vagabonds,a)20,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,e)⩾51,a)Vagabonds,a)22,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Frilances,a)14,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,d)41-50,a)Chefs,a)10,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)10,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,c)31-40,a)Chefs,a)12,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,e)⩾51,a)Chefs,a)36,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,b)21-30,a)Travailleurs,a)12,b)Au moins une fois par mois,a)0,b)11-20,1
Homme,c)31-40,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,d)41-50,a)Travailleurs,a)16,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)14,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Chefs,a)14,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)12,b)Au moins une fois par mois,d)50-100,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)14,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Vagabonds,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Chefs,a)16,b)Au moins une fois par mois,b)⩽20,b)11-20,1
Homme,d)41-50,a)Frilances,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)16,b)Au moins une fois par mois,c)20-50,c)21-30,1
Femme,d)41-50,a)Frilances,a)18,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Femme,c)31-40,a)Chefs,a)24,b)Au moins une fois par mois,a)0,b)11-20,1
Homme,e)⩾51,a)Travailleurs,a)16,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Femme,c)31-40,a)Travailleurs,a)18,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,d)41-50,a)Chefs,a)16,a)Moins d'une fois par mois,c)20-50,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)12,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)18,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,d)41-50,a)Chefs,a)14,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,e)⩾51,a)Chefs,a)12,b)Au moins une fois par mois,e)⩾100,e)⩾41,1
Homme,d)41-50,a)Travailleurs,a)14,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Chefs,a)16,a)Moins d'une fois par mois,d)50-100,c)21-30,1
Homme,d)41-50,a)Chefs,a)10,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Travailleurs,a)16,b)Au moins une fois par mois,c)20-50,b)11-20,1
Homme,d)41-50,a)Frilances,a)10,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Femme,c)31-40,a)Vagabonds,a)22,b)Au moins une fois par mois,d)50-100,b)11-20,1
Homme,d)41-50,a)Travailleurs,a)16,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Femme,a)⩽20,a)Apprentis,a)12,b)Au moins une fois par mois,e)⩾100,a)⩽10,1
Homme,c)31-40,a)Chefs,a)10,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Vagabonds,a)14,b)Au moins une fois par mois,b)⩽20,b)11-20,1
Homme,d)41-50,a)Travailleurs,a)20,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Homme,c)31-40,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Chefs,a)12,b)Au moins une fois par mois,d)50-100,d)31-40,1
Homme,d)41-50,a)Chefs,a)14,b)Au moins une fois par mois,d)50-100,c)21-30,1
Femme,c)31-40,a)Travailleurs,a)16,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)14,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)16,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Chefs,a)12,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)16,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Homme,c)31-40,a)Chefs,a)24,a)Moins d'une fois par mois,e)⩾100,a)⩽10,1
Homme,d)41-50,a)Chefs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Travailleurs,a)18,a)Moins d'une fois par mois,d)50-100,b)11-20,1
Homme,d)41-50,a)Travailleurs,a)18,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Chefs,a)16,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,e)⩾51,a)Chefs,a)16,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,d)41-50,a)Chefs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,a)⩽20,a)Apprentis,a)14,b)Au moins une fois par mois,c)20-50,a)⩽10,1
Homme,c)31-40,a)Travailleurs,a)18,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Femme,d)41-50,a)Chefs,a)18,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,b)21-30,a)Apprentis,a)14,a)Moins d'une fois par mois,c)20-50,a)⩽10,1
Homme,d)41-50,a)Travailleurs,a)12,b)Au moins une fois par mois,d)50-100,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Chefs,a)18,a)Moins d'une fois par mois,b)⩽20,b)11-20,1
Homme,c)31-40,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,e)⩾51,a)Travailleurs,a)20,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,e)⩾51,a)Travailleurs,a)16,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,e)⩾51,a)Vagabonds,a)16,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Chefs,a)12,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Chefs,a)18,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,c)31-40,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Chefs,a)10,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Chefs,a)16,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,d)41-50,a)Chefs,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Apprentis,a)16,b)Au moins une fois par mois,b)⩽20,b)11-20,1
Homme,c)31-40,a)Travailleurs,a)18,a)Moins d'une fois par mois,b)⩽20,b)11-20,1
Homme,c)31-40,a)Chefs,a)16,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)28,b)Au moins une fois par mois,b)⩽20,b)11-20,1
Femme,c)31-40,a)Chefs,a)20,b)Au moins une fois par mois,c)20-50,b)11-20,1
Homme,c)31-40,a)Chefs,a)18,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,d)41-50,a)Travailleurs,a)14,a)Moins d'une fois par mois,d)50-100,c)21-30,1
Homme,d)41-50,a)Frilances,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,b)21-30,a)Travailleurs,a)16,b)Au moins une fois par mois,c)20-50,a)⩽10,1
Homme,d)41-50,a)Chefs,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Chefs,a)14,a)Moins d'une fois par mois,d)50-100,c)21-30,1
Homme,c)31-40,a)Chefs,a)22,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,d)41-50,a)Chefs,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Chefs,a)18,b)Au moins une fois par mois,a)0,b)11-20,1
Femme,c)31-40,a)Travailleurs,a)22,b)Au moins une fois par mois,d)50-100,b)11-20,1
Homme,e)⩾51,a)Travailleurs,a)12,b)Au moins une fois par mois,e)⩾100,e)⩾41,1
Homme,d)41-50,a)Vagabonds,a)12,a)Moins d'une fois par mois,d)50-100,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Apprentis,a)16,b)Au moins une fois par mois,b)⩽20,b)11-20,1
Homme,c)31-40,a)Chefs,a)20,a)Moins d'une fois par mois,d)50-100,b)11-20,1
Homme,d)41-50,a)Chefs,a)12,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Femme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Chefs,a)10,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,c)31-40,a)Chefs,a)12,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)10,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,d)41-50,a)Chefs,a)18,a)Moins d'une fois par mois,c)20-50,c)21-30,1
Homme,c)31-40,a)Chefs,a)20,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,c)31-40,a)Travailleurs,a)20,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,b)21-30,a)Apprentis,a)14,b)Au moins une fois par mois,d)50-100,a)⩽10,1
Homme,d)41-50,a)Frilances,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Vagabonds,a)14,b)Au moins une fois par mois,b)⩽20,b)11-20,1
Femme,a)⩽20,a)Apprentis,a)16,b)Au moins une fois par mois,a)0,a)⩽10,1
Homme,d)41-50,a)Chefs,a)12,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Vagabonds,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)10,b)Au moins une fois par mois,b)⩽20,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)10,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Vagabonds,a)14,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)14,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,c)31-40,a)Chefs,a)14,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)18,b)Au moins une fois par mois,d)50-100,b)11-20,1
Homme,d)41-50,a)Chefs,a)14,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,c)31-40,a)Travailleurs,a)16,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,c)31-40,a)Chefs,a)20,a)Moins d'une fois par mois,e)⩾100,b)11-20,1
Femme,c)31-40,a)Vagabonds,a)22,b)Au moins une fois par mois,c)20-50,b)11-20,1
Homme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)12,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Chefs,a)10,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Chefs,a)12,a)Moins d'une fois par mois,d)50-100,d)31-40,1
Homme,d)41-50,a)Chefs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Chefs,a)12,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Chefs,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)10,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,c)31-40,a)Travailleurs,a)14,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Homme,d)41-50,a)Chefs,a)16,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)14,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)16,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,e)⩾51,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)12,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,d)41-50,a)Frilances,a)14,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Femme,d)41-50,a)Travailleurs,a)22,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)14,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,a)⩽20,a)Apprentis,a)14,b)Au moins une fois par mois,c)20-50,a)⩽10,1
Homme,e)⩾51,a)Chefs,a)14,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)14,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Femme,a)⩽20,a)Apprentis,a)10,b)Au moins une fois par mois,c)20-50,a)⩽10,1
Homme,c)31-40,a)Chefs,a)16,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Homme,d)41-50,a)Chefs,a)12,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Vagabonds,a)12,b)Au moins une fois par mois,b)⩽20,d)31-40,1
Homme,e)⩾51,a)Chefs,a)14,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,e)⩾51,a)Chefs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)18,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,d)41-50,a)Frilances,a)14,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,e)⩾51,a)Chefs,a)18,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)18,a)Moins d'une fois par mois,c)20-50,c)21-30,1
Homme,d)41-50,a)Frilances,a)36,b)Au moins une fois par mois,a)0,a)⩽10,1
Homme,d)41-50,a)Chefs,a)10,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)18,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Frilances,a)24,b)Au moins une fois par mois,d)50-100,a)⩽10,1
Homme,d)41-50,a)Chefs,a)10,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)22,a)Moins d'une fois par mois,a)0,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)12,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,c)31-40,a)Frilances,a)10,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)22,b)Au moins une fois par mois,a)0,b)11-20,1
Homme,c)31-40,a)Frilances,a)22,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,b)21-30,a)Apprentis,a)12,b)Au moins une fois par mois,d)50-100,b)11-20,1
Homme,d)41-50,a)Travailleurs,a)10,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)14,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Chefs,a)16,a)Moins d'une fois par mois,b)⩽20,b)11-20,1
Femme,b)21-30,a)Apprentis,a)12,b)Au moins une fois par mois,a)0,b)11-20,1
Femme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Chefs,a)12,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)16,a)Moins d'une fois par mois,d)50-100,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)10,b)Au moins une fois par mois,c)20-50,d)31-40,1
Homme,c)31-40,a)Chefs,a)28,a)Moins d'une fois par mois,c)20-50,a)⩽10,1
Homme,a)⩽20,a)Apprentis,a)12,b)Au moins une fois par mois,d)50-100,a)⩽10,1
Femme,d)41-50,a)Chefs,a)12,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,e)⩾51,a)Travailleurs,a)14,b)Au moins une fois par mois,b)⩽20,d)31-40,1
Homme,c)31-40,a)Chefs,a)10,a)Moins d'une fois par mois,c)20-50,c)21-30,1
Femme,d)41-50,a)Chefs,a)18,a)Moins d'une fois par mois,a)0,c)21-30,1
Homme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,d)41-50,a)Vagabonds,a)16,b)Au moins une fois par mois,d)50-100,c)21-30,1
Femme,c)31-40,a)Apprentis,a)18,b)Au moins une fois par mois,c)20-50,b)11-20,1
Homme,c)31-40,a)Apprentis,a)18,a)Moins d'une fois par mois,b)⩽20,b)11-20,1
Homme,c)31-40,a)Vagabonds,a)24,a)Moins d'une fois par mois,c)20-50,b)11-20,1
Homme,d)41-50,a)Chefs,a)12,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,d)41-50,a)Chefs,a)14,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)22,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Vagabonds,a)14,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)10,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Femme,b)21-30,a)Travailleurs,a)14,b)Au moins une fois par mois,d)50-100,a)⩽10,1
Homme,d)41-50,a)Frilances,a)10,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)16,b)Au moins une fois par mois,b)⩽20,c)21-30,1
Homme,d)41-50,a)Chefs,a)18,a)Moins d'une fois par mois,d)50-100,c)21-30,1
Homme,d)41-50,a)Apprentis,a)14,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,d)41-50,a)Frilances,a)10,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,e)⩾51,a)Apprentis,a)24,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,d)41-50,a)Chefs,a)10,a)Moins d'une fois par mois,d)50-100,d)31-40,1
Homme,c)31-40,a)Chefs,a)16,b)Au moins une fois par mois,b)⩽20,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)20,b)Au moins une fois par mois,d)50-100,b)11-20,1
Homme,d)41-50,a)Travailleurs,a)14,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,e)⩾51,a)Apprentis,a)12,b)Au moins une fois par mois,e)⩾100,e)⩾41,1
Homme,d)41-50,a)Frilances,a)16,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Homme,c)31-40,a)Frilances,a)16,b)Au moins une fois par mois,d)50-100,b)11-20,1
Homme,c)31-40,a)Travailleurs,a)22,b)Au moins une fois par mois,d)50-100,b)11-20,1
Femme,c)31-40,a)Vagabonds,a)20,b)Au moins une fois par mois,a)0,b)11-20,1
Homme,c)31-40,a)Vagabonds,a)24,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,b)21-30,a)Apprentis,a)10,b)Au moins une fois par mois,a)0,b)11-20,1
Homme,d)41-50,a)Chefs,a)14,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Vagabonds,a)16,b)Au moins une fois par mois,b)⩽20,c)21-30,1
Homme,d)41-50,a)Chefs,a)20,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Femme,c)31-40,a)Vagabonds,a)18,b)Au moins une fois par mois,d)50-100,b)11-20,1
Homme,d)41-50,a)Travailleurs,a)14,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Femme,c)31-40,a)Apprentis,a)12,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,e)⩾51,a)Chefs,a)14,a)Moins d'une fois par mois,b)⩽20,d)31-40,1
Homme,c)31-40,a)Travailleurs,a)16,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,e)⩾51,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Vagabonds,a)20,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,d)41-50,a)Chefs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,b)21-30,a)Apprentis,a)20,b)Au moins une fois par mois,d)50-100,a)⩽10,1
Homme,e)⩾51,a)Chefs,a)22,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Femme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Frilances,a)18,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Apprentis,a)18,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Femme,c)31-40,a)Chefs,a)28,b)Au moins une fois par mois,c)20-50,a)⩽10,1
Homme,d)41-50,a)Chefs,a)14,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)16,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,b)21-30,a)Apprentis,a)16,a)Moins d'une fois par mois,b)⩽20,a)⩽10,1
Homme,e)⩾51,a)Travailleurs,a)22,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Femme,d)41-50,a)Travailleurs,a)22,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,d)41-50,a)Chefs,a)14,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)16,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,c)31-40,a)Apprentis,a)12,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)18,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,e)⩾51,a)Travailleurs,a)36,b)Au moins une fois par mois,b)⩽20,b)11-20,1
Homme,c)31-40,a)Apprentis,a)12,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Femme,d)41-50,a)Chefs,a)18,b)Au moins une fois par mois,b)⩽20,c)21-30,1
Homme,d)41-50,a)Chefs,a)18,a)Moins d'une fois par mois,a)0,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)12,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,d)41-50,a)Chefs,a)14,a)Moins d'une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)12,b)Au moins une fois par mois,b)⩽20,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)16,b)Au moins une fois par mois,b)⩽20,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Chefs,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Femme,d)41-50,a)Chefs,a)36,b)Au moins une fois par mois,a)0,a)⩽10,1
Homme,c)31-40,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,c)31-40,a)Chefs,a)18,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Homme,d)41-50,a)Chefs,a)10,a)Moins d'une fois par mois,d)50-100,d)31-40,1
Homme,d)41-50,a)Chefs,a)14,a)Moins d'une fois par mois,c)20-50,d)31-40,1
Homme,d)41-50,a)Frilances,a)18,b)Au moins une fois par mois,d)50-100,c)21-30,1
Femme,c)31-40,a)Apprentis,a)10,a)Moins d'une fois par mois,b)⩽20,c)21-30,1
Homme,e)⩾51,a)Chefs,a)16,b)Au moins une fois par mois,d)50-100,d)31-40,1
Homme,c)31-40,a)Chefs,a)20,b)Au moins une fois par mois,e)⩾100,b)11-20,1
Femme,c)31-40,a)Chefs,a)18,a)Moins d'une fois par mois,b)⩽20,b)11-20,1
Homme,d)41-50,a)Apprentis,a)18,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,c)31-40,a)Chefs,a)22,a)Moins d'une fois par mois,b)⩽20,b)11-20,1
Homme,c)31-40,a)Travailleurs,a)12,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Vagabonds,a)12,b)Au moins une fois par mois,a)0,c)21-30,1
Homme,d)41-50,a)Frilances,a)14,b)Au moins une fois par mois,c)20-50,c)21-30,1
Homme,c)31-40,a)Travailleurs,a)10,a)Moins d'une fois par mois,c)20-50,c)21-30,1
Homme,d)41-50,a)Travailleurs,a)14,b)Au moins une fois par mois,e)⩾100,c)21-30,1
Homme,d)41-50,a)Vagabonds,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Travailleurs,a)10,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,d)41-50,a)Chefs,a)14,b)Au moins une fois par mois,d)50-100,c)21-30,1
Homme,e)⩾51,a)Chefs,a)12,b)Au moins une fois par mois,e)⩾100,e)⩾41,1
Homme,d)41-50,a)Travailleurs,a)12,b)Au moins une fois par mois,e)⩾100,d)31-40,1
Homme,c)31-40,a)Chefs,a)18,a)Moins d'une fois par mois,a)0,b)11-20,1
Homme,c)31-40,a)Travailleurs,a)20,a)Moins d'une fois par mois,b)⩽20,b)11-20,1
Homme,c)31-40,a)Vagabonds,a)12,a)Moins d'une fois par mois,e)⩾100,c)21-30,1
