key,Sexe,AnneeNaissance,CSP,AgeDec,ClubJDR,NbJeuJoue,FreqJeu,DureeMoyPartie,PJMJ,Conv,AchatJDR,NbUniversAchat,NbOuvrageAche,DpnsAnnull
2441,H,1991-1995,Employe,11-12,Non,6-10,2/mois,5-6 h ,Les 2,Non,Oui,1,1,20 
2444,H,1976-1980,En recherche d'emploi,10,Oui,21+,1/semaine,7 h +,Les 2,Oui,Oui,16+,51+,200-500 
2446,H,1976-1980,Profession intermediaire,15-16,Non,6-10,3/an,7 h +,Les 2,Non,Oui,6-10,31-50,100-200 
2447,H,1976-1980,Employe,15-16,Non,21+,3/an,Le week end,Les 2,Non,Oui,2-5,7-10,20-50 
2450,H,1976-1980,Employe,15-16,Non,2-5,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,11-15,20 
2452,F,1991-1995,Cadre +,19-20,Oui,6-10,1/semaine,3-4 h ,PJ,Non,Oui,1,2 ou 3,20 
2453,H,1971-1975,Cadre +,19-20,Oui,11-20,3/an,5-6 h ,Les 2,Oui,Oui,2-5,21-30,20-50 
2455,H,1976-1980,Employe,13-14,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
2456,H,1971-1975,Employe,15-16,Oui,11-20,1/mois,7 h +,Les 2,Oui,Oui,2-5,31-50,50-100 
2459,H,1986-1990,En recherche d'emploi,17-18,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,16-20,100-200 
2461,H,1971-1975,Travailleur independant,10,Non,21+,2/mois,3-4 h ,Les 2,Oui,Oui,11-15,31-50,20-50 
2465,H,1971-1975,Ouvrier,13-14,Non,11-20,1/mois,3-4 h ,PJ,Non,Oui,6-10,21-30,100-200 
2467,F,1991-1995,Employe,11-12,Oui,6-10,3/an,5-6 h ,MJ,Oui,Oui,2-5,21-30,50-100 
2472,H,1986-1990,Etudiant,19-20,Oui,6-10,2/mois,5-6 h ,PJ,Oui,Oui,2-5,7-10,50-100 
2473,H,1981-1985,Employe,13-14,Oui,6-10,1/semaine,3-4 h ,PJ,Oui,Oui,2-5,4-6,20 
2474,H,1986-1990,Sans activite,19-20,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,11-15,21-30,100-200 
2480,H,1981-1985,Cadre +,11-12,Non,11-20,1/mois,7 h +,Les 2,Non,Oui,11-15,51+,500+ 
2483,H,1986-1990,Employe,13-14,Non,11-20,1/mois,7 h +,Les 2,Oui,Oui,16+,51+,200-500 
2484,H,1976-1980,Employe,15-16,Non,2-5,3/an,5-6 h ,MJ,Non,Oui,6-10,51+,200-500 
2485,H,1971-1975,Employe,13-14,Oui,21+,1/an,5-6 h ,Les 2,Non,Oui,16+,51+,20-50 
2489,H,1971-1975,Employe,13-14,Oui,11-20,Je ne joue plus vraiment,7 h +,Les 2,Oui,Oui,2-5,21-30,100-200 
2490,H,1976-1980,En recherche d'emploi,11-12,Oui,21+,1/semaine,3-4 h ,Les 2,Non,Oui,16+,51+,100-200 
2492,H,1996-2000,Etudiant,11-12,Oui,6-10,1/mois,3-4 h ,Les 2,Oui,Non,0,0,0
2494,H,1971-1975,Travailleur independant,13-14,Non,11-20,1/mois,7 h +,Les 2,Non,Oui,6-10,51+,200-500 
2497,F,1976-1980,Travailleur independant,17-18,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
2498,F,1981-1985,Cadre +,23-24,Non,2-5,1/semaine,3-4 h ,PJ,Non,Non,0,0,0
2499,H,1966-1970,Employe,15-16,Oui,21+,3/an,5-6 h ,MJ,Non,Oui,2-5,21-30,100-200 
2500,F,1981-1985,Profession intermediaire,17-18,Non,11-20,2/mois,5-6 h ,PJ,Oui,Oui,1,4-6,100-200 
2503,H,1976-1980,Employe,11-12,Non,21+,1/mois,7 h +,Les 2,Non,Oui,6-10,51+,100-200 
2506,H,1976-1980,Cadre +,13-14,Oui,21+,Je ne joue plus vraiment,7 h +,Les 2,Non,Oui,16+,51+,100-200 
2507,H,1966-1970,Cadre +,11-12,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,500+ 
2508,H,1971-1975,Employe,13-14,Non,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
2512,H,1971-1975,Travailleur independant,10,Non,6-10,3/an,3-4 h ,PJ,Non,Oui,2-5,11-15,100-200 
2513,F,1986-1990,En recherche d'emploi,21-22,Oui,6-10,1/mois,3-4 h ,PJ,Non,Oui,2-5,2 ou 3,50-100 
2515,F,1996-2000,Etudiant,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,11-15,200-500 
2518,H,1971-1975,Employe,19-20,Non,11-20,Je ne joue plus vraiment,Le week end,PJ,Non,Oui,2-5,1,20 
2519,H,1971-1975,Travailleur independant,15-16,Oui,2-5,Je ne joue plus vraiment,5-6 h ,MJ,Non,Oui,2-5,21-30,20 
2521,H,1991-1995,Etudiant,15-16,Oui,2-5,2/mois,3-4 h ,PJ,Non,Oui,1,4-6,20 
2522,H,1976-1980,Cadre +,11-12,Oui,6-10,2/mois,3-4 h ,MJ,Oui,Oui,6-10,51+,50-100 
2525,H,1981-1985,Employe,13-14,Non,6-10,1/an,3-4 h ,Les 2,Non,Oui,2-5,21-30,20 
2528,H,1981-1985,Cadre +,11-12,Non,11-20,1/semaine,3-4 h ,Les 2,Non,Oui,2-5,11-15,50-100 
2529,H,1981-1985,Profession intermediaire,15-16,Non,6-10,Je ne joue plus vraiment,7 h +,Les 2,Non,Oui,2-5,2 ou 3,20 
2530,H,1986-1990,Cadre +,23-24,Non,2-5,3/an,3-4 h ,Les 2,Oui,Oui,2-5,16-20,200-500 
2532,H,1981-1985,Cadre +,10,Non,11-20,2/mois,3-4 h ,Les 2,Non,Oui,2-5,11-15,50-100 
2533,H,1971-1975,Cadre +,13-14,Oui,21+,1/mois,5-6 h ,Les 2,Non,Oui,6-10,51+,200-500 
2534,H,1976-1980,Cadre +,11-12,Oui,2-5,1/semaine,3-4 h ,Les 2,Non,Oui,2-5,4-6,200-500 
2535,H,1986-1990,Employe,17-18,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,2-5,16-20,50-100 
2538,H,1961-1965,Cadre +,15-16,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,51+,20 
2540,H,1996-2000,Etudiant,13-14,Non,2-5,1/semaine,3-4 h ,MJ,Oui,Oui,1,2 ou 3,20-50 
2541,H,1991-1995,Etudiant,17-18,Oui,2-5,Je ne joue plus vraiment,3-4 h ,PJ,Oui,Non,0,0,0
2542,H,1986-1990,Employe,17-18,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
2544,H,1991-1995,Etudiant,13-14,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,2-5,7-10,20-50 
2545,H,1971-1975,Profession intermediaire,11-12,Oui,11-20,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,16-20,50-100 
2548,H,1981-1985,Cadre +,15-16,Oui,11-20,2/mois,5-6 h ,Les 2,Non,Oui,2-5,31-50,200-500 
2552,H,1971-1975,Cadre +,15-16,Oui,11-20,1/mois,3-4 h ,Les 2,Non,Oui,6-10,51+,100-200 
2553,H,1976-1980,Employe,13-14,Non,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,11-15,51+,500+ 
2554,H,1976-1980,Cadre +,15-16,Oui,6-10,1/mois,5-6 h ,Les 2,Non,Oui,6-10,31-50,100-200 
2558,H,1976-1980,Cadre +,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
2559,H,1971-1975,Cadre +,17-18,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,2-5,11-15,20-50 
2567,H,1981-1985,Employe,17-18,Non,2-5,1/an,5-6 h ,PJ,Oui,Oui,2-5,2 ou 3,20 
2568,H,1981-1985,Cadre +,15-16,Oui,11-20,3/an,5-6 h ,MJ,Oui,Oui,2-5,4-6,20 
2569,H,1976-1980,Ouvrier,25-30,Oui,21+,1/semaine,3-4 h ,Les 2,Non,Oui,2-5,16-20,20 
2571,H,1986-1990,Travailleur independant,17-18,Non,6-10,1/mois,3-4 h ,Les 2,Oui,Oui,1,7-10,20-50 
2572,H,1981-1985,Cadre +,17-18,Oui,11-20,1/mois,3-4 h ,MJ,Non,Oui,16+,51+,100-200 
2574,H,1976-1980,Employe,13-14,Non,11-20,3/an,5-6 h ,Les 2,Oui,Oui,11-15,51+,50-100 
2575,H,1976-1980,Travailleur independant,13-14,Non,11-20,1/mois,5-6 h ,MJ,Non,Oui,16+,51+,200-500 
2576,H,1991-1995,Ouvrier,15-16,Oui,11-20,2/mois,7 h +,Les 2,Non,Oui,2-5,2 ou 3,20-50 
2578,H,1976-1980,Cadre +,11-12,Oui,21+,2/mois,3-4 h ,MJ,Oui,Oui,11-15,51+,500+ 
2579,H,1981-1985,Cadre +,13-14,Non,6-10,1/an,3-4 h ,Les 2,Oui,Oui,11-15,31-50,50-100 
2582,H,1971-1975,Cadre +,11-12,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
2584,F,1986-1990,Employe,21-22,Oui,2-5,1/mois,3-4 h ,PJ,Oui,Oui,2-5,2 ou 3,50-100 
2585,H,1966-1970,Profession intermediaire,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,6-10,51+,100-200 
2587,H,1971-1975,Employe,13-14,Oui,21+,2/mois,5-6 h ,PJ,Non,Oui,16+,51+,100-200 
2589,H,1986-1990,Etudiant,15-16,Oui,2-5,1/mois,5-6 h ,Les 2,Non,Oui,1,1,20 
2590,H,1981-1985,Cadre +,19-20,Non,11-20,3/an,7 h +,PJ,Non,Oui,2-5,7-10,50-100 
2595,H,1971-1975,Employe,11-12,Non,6-10,1/mois,5-6 h ,Les 2,Non,Oui,6-10,51+,200-500 
2597,H,1981-1985,Cadre +,11-12,Non,21+,2/mois,3-4 h ,Les 2,Non,Oui,16+,51+,200-500 
2598,H,1976-1980,Cadre +,13-14,Oui,6-10,1/an,3-4 h ,Les 2,Non,Oui,16+,4-6,20 
2602,H,1981-1985,Employe,19-20,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,7-10,200-500 
2604,H,1971-1975,Travailleur independant,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
2607,H,1986-1990,En recherche d'emploi,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,7-10,20 
2608,F,1996-2000,Etudiant,15-16,Oui,6-10,1/semaine,5-6 h ,Les 2,Oui,Non,0,0,0
2609,H,1971-1975,Cadre +,11-12,Oui,21+,1/an,Le week end,Les 2,Non,Oui,16+,51+,100-200 
2610,H,1981-1985,Cadre +,11-12,Non,11-20,3/an,5-6 h ,Les 2,Non,Oui,2-5,21-30,100-200 
2611,H,1971-1975,En recherche d'emploi,11-12,Non,21+,2/mois,7 h +,Les 2,Non,Oui,16+,51+,500+ 
2613,H,1991-1995,Etudiant,13-14,Oui,6-10,3/an,5-6 h ,Les 2,Non,Oui,11-15,31-50,200-500 
2615,H,1971-1975,Sans activite,13-14,Non,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,6-10,31-50,20-50 
2620,H,1981-1985,Cadre +,13-14,Non,2-5,Je ne joue plus vraiment,3-4 h ,Les 2,Non,Non,0,0,0
2621,H,1981-1985,Employe,15-16,Oui,21+,1/semaine,7 h +,Les 2,Oui,Oui,6-10,51+,50-100 
2622,H,1981-1985,Cadre +,19-20,Non,2-5,1/an,5-6 h ,Les 2,Non,Oui,2-5,7-10,100-200 
2625,H,1981-1985,Employe,11-12,Non,21+,Je ne joue plus vraiment,7 h +,Les 2,Oui,Oui,16+,51+,200-500 
2626,H,1976-1980,Cadre +,10,Non,2-5,3/an,3-4 h ,MJ,Non,Oui,2-5,4-6,20-50 
2627,H,1971-1975,Cadre +,11-12,Non,21+,1/an,Le week end,Les 2,Non,Oui,6-10,51+,50-100 
2630,H,1971-1975,Cadre +,11-12,Oui,11-20,1/semaine,3-4 h ,Les 2,Non,Oui,16+,51+,200-500 
2635,H,1971-1975,Employe,15-16,Non,21+,1/semaine,7 h +,Les 2,Non,Oui,16+,51+,100-200 
2637,H,1966-1970,Ouvrier,13-14,Oui,11-20,1/mois,7 h +,Les 2,Oui,Oui,16+,51+,100-200 
2638,H,1971-1975,Cadre +,11-12,Non,21+,Je ne joue plus vraiment,7 h +,Les 2,Non,Oui,16+,51+,20 
2640,F,1971-1975,Employe,21-22,Oui,11-20,1/semaine,5-6 h ,PJ,Non,Oui,2-5,11-15,20-50 
2642,H,1996-2000,Etudiant,13-14,Oui,6-10,1/semaine,7 h +,Les 2,Non,Oui,1,1,20-50 
2643,H,1966-1970,Cadre +,13-14,Oui,21+,1/an,Le week end,Les 2,Non,Oui,16+,51+,100-200 
2644,H,1976-1980,Cadre +,13-14,Oui,6-10,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,11-15,51+,100-200 
2651,H,1966-1970,Cadre +,13-14,Non,6-10,3/an,3-4 h ,MJ,Non,Oui,6-10,16-20,100-200 
2653,H,1971-1975,Ouvrier,11-12,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,100-200 
2654,H,1976-1980,Cadre +,17-18,Oui,6-10,2/mois,5-6 h ,MJ,Oui,Oui,2-5,7-10,50-100 
2655,H,1976-1980,Cadre +,13-14,Non,11-20,3/an,5-6 h ,Les 2,Non,Oui,11-15,7-10,20-50 
2656,H,1971-1975,Travailleur independant,13-14,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,31-50,20-50 
2658,H,1971-1975,Employe,17-18,Non,2-5,3/an,3-4 h ,Les 2,Non,Oui,2-5,16-20,20-50 
2659,H,1981-1985,Cadre +,11-12,Non,11-20,3/an,5-6 h ,Les 2,Non,Oui,2-5,31-50,20 
2661,H,1971-1975,Cadre +,10,Oui,6-10,3/an,Le week end,Les 2,Oui,Oui,2-5,16-20,20-50 
2663,H,1986-1990,Travailleur independant,23-24,Oui,6-10,2/mois,5-6 h ,PJ,Oui,Oui,1,2 ou 3,50-100 
2664,H,1976-1980,Cadre +,10,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,6-10,51+,20-50 
2666,H,1971-1975,Employe,11-12,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,6-10,51+,20 
2667,H,1981-1985,Travailleur independant,10,Oui,21+,1/semaine,5-6 h ,Les 2,Non,Oui,11-15,51+,200-500 
2668,H,1986-1990,Profession intermediaire,21-22,Non,6-10,2/mois,5-6 h ,PJ,Non,Non,0,0,0
2670,H,1986-1990,Travailleur independant,15-16,Non,2-5,2/mois,5-6 h ,Les 2,Non,Oui,1,1,20 
2671,H,1991-1995,Etudiant,11-12,Non,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
2672,H,1971-1975,Employe,10,Oui,11-20,1/an,3-4 h ,PJ,Non,Oui,2-5,31-50,20-50 
2675,F,1991-1995,Etudiant,11-12,Oui,2-5,1/mois,7 h +,PJ,Non,Non,0,0,0
2678,H,1976-1980,Employe,15-16,Oui,11-20,1/an,3-4 h ,PJ,Non,Oui,6-10,31-50,50-100 
2679,H,1976-1980,Employe,10,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,6-10,16-20,20-50 
2680,H,1981-1985,Cadre +,25-30,Non,2-5,3/an,7 h +,Les 2,Non,Oui,2-5,16-20,20-50 
2684,H,1981-1985,Cadre +,10,Non,6-10,3/an,7 h +,Les 2,Oui,Oui,2-5,16-20,20-50 
2686,H,1976-1980,Cadre +,17-18,Oui,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,2-5,4-6,20 
2687,F,1976-1980,Cadre +,17-18,Oui,11-20,Je ne joue plus vraiment,5-6 h ,PJ,Non,Non,0,0,0
2689,H,1976-1980,En recherche d'emploi,15-16,Non,6-10,1/mois,3-4 h ,Les 2,Oui,Oui,6-10,21-30,50-100 
2696,H,1971-1975,Cadre +,13-14,Non,21+,1/an,3-4 h ,Les 2,Oui,Oui,11-15,31-50,20-50 
2698,H,1981-1985,Employe,13-14,Oui,11-20,2/mois,5-6 h ,Les 2,Non,Oui,2-5,31-50,200-500 
2699,H,1986-1990,Etudiant,19-20,Oui,21+,2/mois,7 h +,Les 2,Oui,Non,0,0,0
2700,H,1981-1985,En recherche d'emploi,13-14,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,2 ou 3,20-50 
2701,H,1991-1995,Etudiant,11-12,Non,6-10,2/mois,7 h +,MJ,Oui,Oui,11-15,51+,200-500 
2702,H,1971-1975,Employe,10,Oui,21+,3/an,3-4 h ,Les 2,Oui,Oui,16+,51+,20-50 
2704,H,1976-1980,Travailleur independant,10,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,500+ 
2705,H,1976-1980,Employe,15-16,Oui,11-20,2/mois,7 h +,Les 2,Non,Oui,2-5,51+,20 
2708,H,1976-1980,Travailleur independant,10,Non,21+,1/semaine,5-6 h ,Les 2,Non,Oui,16+,51+,100-200 
2709,H,1976-1980,Cadre +,15-16,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,51+,50-100 
2710,H,1966-1970,Etudiant,23-24,Non,6-10,2/mois,3-4 h ,Les 2,Non,Oui,2-5,31-50,20-50 
2715,H,1971-1975,Employe,13-14,Oui,11-20,3/an,7 h +,Les 2,Oui,Oui,6-10,21-30,100-200 
2716,H,1966-1970,Etudiant,11-12,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
2719,H,1986-1990,Profession intermediaire,21-22,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
2724,H,1971-1975,Cadre +,13-14,Oui,21+,3/an,7 h +,Les 2,Oui,Oui,16+,51+,500+ 
2725,H,1981-1985,Sans activite,15-16,Oui,11-20,1/semaine,5-6 h ,MJ,Non,Oui,1,11-15,20 
2727,H,1971-1975,Cadre +,17-18,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,100-200 
2729,H,1976-1980,Ouvrier,13-14,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,6-10,51+,100-200 
2732,H,1971-1975,Ouvrier,13-14,Oui,2-5,1/semaine,7 h +,Les 2,Oui,Oui,2-5,4-6,20-50 
2733,F,1986-1990,Etudiant,11-12,Oui,11-20,1/semaine,3-4 h ,PJ,Oui,Oui,2-5,2 ou 3,20-50 
2734,H,1966-1970,Cadre +,13-14,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,6-10,51+,20 
2736,H,1966-1970,Employe,13-14,Non,21+,1/mois,3-4 h ,Les 2,Non,Oui,6-10,51+,100-200 
2739,H,1991-1995,Etudiant,19-20,Oui,6-10,1/mois,5-6 h ,PJ,Oui,Oui,1,1,50-100 
2740,H,1960 ou avant,Cadre +,21-22,Oui,21+,3/an,3-4 h ,Les 2,Oui,Oui,16+,51+,200-500 
2741,F,1976-1980,Cadre +,15-16,Non,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,11-15,51+,200-500 
2742,H,1976-1980,Travailleur independant,17-18,Non,2-5,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,11-15,100-200 
2744,H,1981-1985,Employe,15-16,Non,21+,1/mois,7 h +,Les 2,Oui,Oui,6-10,31-50,100-200 
2747,H,1971-1975,Cadre +,13-14,Oui,21+,3/an,7 h +,Les 2,Oui,Oui,16+,51+,200-500 
2748,F,1976-1980,Cadre +,25-30,Non,2-5,1/an,3-4 h ,PJ,Non,Non,0,0,0
2750,H,1991-1995,Etudiant,15-16,Non,11-20,1/an,5-6 h ,Les 2,Oui,Oui,2-5,7-10,20 
2752,F,1976-1980,Employe,21-22,Oui,21+,1/mois,3-4 h ,PJ,Oui,Oui,2-5,7-10,20-50 
2753,H,1976-1980,Cadre +,13-14,Non,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,11-15,51+,20 
2754,H,1976-1980,Employe,15-16,Oui,6-10,1/semaine,3-4 h ,Les 2,Non,Oui,2-5,7-10,20-50 
2756,H,1986-1990,Etudiant,11-12,Oui,11-20,1/mois,3-4 h ,MJ,Non,Oui,11-15,31-50,200-500 
2758,H,1981-1985,Employe,17-18,Oui,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,2-5,7-10,100-200 
2762,F,1976-1980,Cadre +,17-18,Non,11-20,1/mois,5-6 h ,Les 2,Oui,Oui,1,2 ou 3,20 
2764,H,1976-1980,Employe,10,Oui,6-10,3/an,7 h +,Les 2,Non,Oui,2-5,31-50,20 
2771,H,1976-1980,Cadre +,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
2773,H,1971-1975,Employe,23-24,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,16+,51+,50-100 
2775,H,1981-1985,Cadre +,17-18,Oui,21+,1/mois,3-4 h ,Les 2,Oui,Oui,16+,51+,100-200 
2776,H,1971-1975,Cadre +,10,Oui,21+,1/an,5-6 h ,PJ,Non,Oui,11-15,31-50,50-100 
2780,F,1986-1990,Etudiant,10,Non,2-5,Je ne joue plus vraiment,3-4 h ,PJ,Oui,Oui,1,2 ou 3,20 
2782,H,1981-1985,Cadre +,19-20,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,200-500 
2785,H,1981-1985,Cadre +,21-22,Oui,21+,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,6-10,11-15,20 
2790,H,1976-1980,Travailleur independant,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,31-50,20-50 
2793,H,1976-1980,En recherche d'emploi,11-12,Oui,21+,2/mois,7 h +,Les 2,Oui,Oui,16+,51+,100-200 
2794,H,1976-1980,Profession intermediaire,10,Non,21+,2/mois,7 h +,Les 2,Non,Oui,6-10,4-6,100-200 
2795,H,1976-1980,Cadre +,13-14,Non,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,16-20,50-100 
2796,H,1966-1970,Je ne souhaite pas repondre,10,Oui,11-20,1/semaine,1-2 h ,Les 2,Oui,Oui,6-10,31-50,50-100 
2797,H,1966-1970,Cadre +,11-12,Non,21+,2/mois,5-6 h ,MJ,Non,Oui,16+,51+,200-500 
2798,H,1976-1980,Employe,11-12,Oui,21+,1/semaine,3-4 h ,Les 2,Non,Oui,16+,51+,500+ 
2804,H,1986-1990,En recherche d'emploi,11-12,Oui,6-10,1/an,5-6 h ,Les 2,Oui,Oui,2-5,31-50,200-500 
2805,H,1971-1975,Employe,15-16,Oui,2-5,2/mois,5-6 h ,Les 2,Non,Oui,6-10,4-6,50-100 
2806,F,1991-1995,Etudiant,17-18,Oui,2-5,3/an,3-4 h ,PJ,Oui,Non,0,0,0
2807,F,1981-1985,Employe,17-18,Non,2-5,Je ne joue plus vraiment,7 h +,PJ,Oui,Non,0,0,0
2808,H,1971-1975,Employe,15-16,Non,21+,1/mois,7 h +,Les 2,Non,Oui,16+,51+,100-200 
2809,H,1971-1975,Travailleur independant,13-14,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,6-10,51+,20 
2812,H,1976-1980,Cadre +,13-14,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,31-50,200-500 
2815,H,1981-1985,Employe,15-16,Oui,11-20,1/an,5-6 h ,Les 2,Non,Oui,6-10,21-30,20-50 
2819,H,1981-1985,Cadre +,17-18,Oui,11-20,3/an,5-6 h ,Les 2,Non,Oui,2-5,11-15,50-100 
2824,H,1986-1990,Employe,13-14,Oui,6-10,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,7-10,20 
2825,H,1986-1990,Cadre +,15-16,Non,11-20,1/mois,5-6 h ,Les 2,Non,Oui,2-5,21-30,200-500 
2826,H,1976-1980,Cadre +,11-12,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,50-100 
2827,H,1986-1990,Cadre +,10,Oui,11-20,1/semaine,3-4 h ,MJ,Oui,Oui,2-5,31-50,200-500 
2828,H,1981-1985,Cadre +,13-14,Oui,21+,2/mois,3-4 h ,Les 2,Non,Oui,11-15,21-30,100-200 
2830,H,1971-1975,Travailleur independant,15-16,Oui,21+,1/mois,3-4 h ,MJ,Oui,Oui,11-15,51+,100-200 
2831,H,1966-1970,Travailleur independant,15-16,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,16+,51+,200-500 
2832,H,1981-1985,Employe,15-16,Non,6-10,3/an,7 h +,Les 2,Non,Oui,6-10,31-50,100-200 
2835,H,1981-1985,Ouvrier,15-16,Oui,2-5,1/mois,7 h +,Les 2,Oui,Oui,2-5,2 ou 3,20-50 
2836,H,1971-1975,Cadre +,11-12,Oui,21+,3/an,5-6 h ,MJ,Oui,Oui,16+,51+,500+ 
2838,H,1986-1990,Cadre +,17-18,Oui,21+,1/mois,3-4 h ,Les 2,Oui,Oui,16+,51+,500+ 
2841,H,1981-1985,Travailleur independant,11-12,Oui,21+,2/mois,5-6 h ,MJ,Oui,Oui,6-10,51+,100-200 
2842,F,1986-1990,Employe,19-20,Oui,6-10,Je ne joue plus vraiment,5-6 h ,PJ,Oui,Oui,2-5,2 ou 3,20-50 
2846,H,1971-1975,Cadre +,11-12,Non,21+,3/an,Le week end,Les 2,Non,Oui,16+,51+,500+ 
2851,H,1986-1990,Etudiant,13-14,Oui,11-20,Je ne joue plus vraiment,5-6 h ,PJ,Oui,Oui,2-5,7-10,20 
2853,H,1971-1975,Ouvrier,13-14,Non,21+,1/mois,5-6 h ,Les 2,Non,Oui,16+,51+,100-200 
2854,H,1986-1990,Cadre +,17-18,Oui,21+,1/semaine,5-6 h ,Les 2,Non,Oui,2-5,31-50,200-500 
2855,H,1991-1995,En recherche d'emploi,15-16,Oui,6-10,3/an,3-4 h ,PJ,Oui,Oui,1,1,20 
2857,H,1981-1985,Cadre +,13-14,Oui,6-10,3/an,3-4 h ,MJ,Non,Oui,6-10,31-50,50-100 
2858,H,1981-1985,Travailleur independant,15-16,Oui,6-10,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
2859,H,1966-1970,Profession intermediaire,23-24,Oui,21+,2/mois,7 h +,Les 2,Oui,Oui,16+,51+,200-500 
2864,H,1981-1985,Cadre +,19-20,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,16-20,100-200 
2866,H,1976-1980,Employe,15-16,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,6-10,7-10,50-100 
2868,H,1991-1995,Etudiant,15-16,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,7-10,100-200 
2871,H,1971-1975,Cadre +,10,Non,11-20,3/an,3-4 h ,Les 2,Oui,Oui,11-15,51+,100-200 
2874,H,1991-1995,Cadre +,19-20,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
2876,H,1981-1985,Je ne souhaite pas repondre,10,Oui,21+,2/mois,3-4 h ,Les 2,Non,Oui,16+,51+,100-200 
2877,H,1971-1975,Cadre +,10,Non,21+,Je ne joue plus vraiment,Le week end,Les 2,Non,Oui,16+,51+,20 
2878,H,1986-1990,Cadre +,15-16,Non,21+,3/an,3-4 h ,Les 2,Oui,Oui,16+,51+,100-200 
