key,Sexe,AnneeNaissance,CSP,AgeDec,ClubJDR,NbJeuJoue,FreqJeu,DureeMoyPartie,PJMJ,Conv,AchatJDR,NbUniversAchat,NbOuvrageAche,DpnsAnnull
2634,H,1976-1980,Employe,13-14,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,7-10,50-100 
2635,H,1971-1975,Employe,15-16,Non,21+,1/semaine,7 h +,Les 2,Non,Oui,16+,51+,100-200 
2636,H,1986-1990,Sans activite,17-18,Non,2-5,1/mois,5-6 h ,MJ,Non,Oui,2-5,7-10,20-50 
2637,H,1966-1970,Ouvrier,13-14,Oui,11-20,1/mois,7 h +,Les 2,Oui,Oui,16+,51+,100-200 
2638,H,1971-1975,Cadre +,11-12,Non,21+,Je ne joue plus vraiment,7 h +,Les 2,Non,Oui,16+,51+,20 
2639,H,1976-1980,Travailleur independant,13-14,Non,21+,3/an,5-6 h ,Les 2,Oui,Oui,11-15,51+,100-200 
2640,F,1971-1975,Employe,21-22,Oui,11-20,1/semaine,5-6 h ,PJ,Non,Oui,2-5,11-15,20-50 
2641,H,1981-1985,Employe,13-14,Oui,11-20,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,2-5,21-30,100-200 
2642,H,1996-2000,Etudiant,13-14,Oui,6-10,1/semaine,7 h +,Les 2,Non,Oui,1,1,20-50 
2643,H,1966-1970,Cadre +,13-14,Oui,21+,1/an,Le week end,Les 2,Non,Oui,16+,51+,100-200 
2644,H,1976-1980,Cadre +,13-14,Oui,6-10,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,11-15,51+,100-200 
2645,H,1986-1990,Cadre +,15-16,Non,2-5,Je ne joue plus vraiment,5-6 h ,MJ,Non,Oui,2-5,21-30,20-50 
2646,H,1986-1990,Etudiant,13-14,Oui,11-20,1/semaine,7 h +,Les 2,Oui,Oui,2-5,21-30,50-100 
2647,F,1996-2000,Etudiant,10,Oui,2-5,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,4-6,20-50 
2648,H,1981-1985,Cadre +,15-16,Non,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,1,4-6,20 
2649,H,1976-1980,Cadre +,11-12,Oui,21+,1/an,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
2650,H,1971-1975,En recherche d'emploi,11-12,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,31-50,20 
2651,H,1966-1970,Cadre +,13-14,Non,6-10,3/an,3-4 h ,MJ,Non,Oui,6-10,16-20,100-200 
2652,H,1966-1970,Cadre +,13-14,Non,11-20,1/mois,3-4 h ,MJ,Non,Oui,11-15,51+,200-500 
2653,H,1971-1975,Ouvrier,11-12,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,100-200 
2654,H,1976-1980,Cadre +,17-18,Oui,6-10,2/mois,5-6 h ,MJ,Oui,Oui,2-5,7-10,50-100 
2655,H,1976-1980,Cadre +,13-14,Non,11-20,3/an,5-6 h ,Les 2,Non,Oui,11-15,7-10,20-50 
2656,H,1971-1975,Travailleur independant,13-14,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,31-50,20-50 
2657,H,1966-1970,Cadre +,17-18,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,11-15,51+,20 
2658,H,1971-1975,Employe,17-18,Non,2-5,3/an,3-4 h ,Les 2,Non,Oui,2-5,16-20,20-50 
2659,H,1981-1985,Cadre +,11-12,Non,11-20,3/an,5-6 h ,Les 2,Non,Oui,2-5,31-50,20 
2660,H,1976-1980,Travailleur independant,31-40,Oui,6-10,2/mois,5-6 h ,PJ,Oui,Non,,,
2661,H,1971-1975,Cadre +,10,Oui,6-10,3/an,Le week end,Les 2,Oui,Oui,2-5,16-20,20-50 
2662,H,1971-1975,Employe,17-18,Oui,11-20,3/an,7 h +,MJ,Non,Oui,6-10,51+,100-200 
2663,H,1986-1990,Travailleur independant,23-24,Oui,6-10,2/mois,5-6 h ,PJ,Oui,Oui,1,2 ou 3,50-100 
2664,H,1976-1980,Cadre +,10,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,6-10,51+,20-50 
2665,H,1971-1975,Employe,21-22,Non,1,Je ne joue plus vraiment,3-4 h ,PJ,Non,Non,,,
2666,H,1971-1975,Employe,11-12,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,6-10,51+,20 
2667,H,1981-1985,Travailleur independant,10,Oui,21+,1/semaine,5-6 h ,Les 2,Non,Oui,11-15,51+,200-500 
2668,H,1986-1990,Profession intermediaire,21-22,Non,6-10,2/mois,5-6 h ,PJ,Non,Non,,,
2669,H,1981-1985,Travailleur independant,21-22,Oui,11-20,2/mois,7 h +,Les 2,Oui,Oui,6-10,51+,200-500 
2670,H,1986-1990,Travailleur independant,15-16,Non,2-5,2/mois,5-6 h ,Les 2,Non,Oui,1,1,20 
2671,H,1991-1995,Etudiant,11-12,Non,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
2672,H,1971-1975,Employe,10,Oui,11-20,1/an,3-4 h ,PJ,Non,Oui,2-5,31-50,20-50 
2673,H,1976-1980,Employe,13-14,Non,11-20,3/an,5-6 h ,Les 2,Non,Oui,16+,31-50,200-500 
2674,H,1986-1990,Cadre +,15-16,Non,6-10,Je ne joue plus vraiment,7 h +,Les 2,Non,Oui,2-5,2 ou 3,20 
2675,F,1991-1995,Etudiant,11-12,Oui,2-5,1/mois,7 h +,PJ,Non,Non,,,
2676,F,1976-1980,Cadre +,15-16,Non,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
2677,H,1976-1980,Cadre +,11-12,Non,21+,3/an,7 h +,PJ,Non,Oui,2-5,16-20,20 
2678,H,1976-1980,Employe,15-16,Oui,11-20,1/an,3-4 h ,PJ,Non,Oui,6-10,31-50,50-100 
2679,H,1976-1980,Employe,10,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,6-10,16-20,20-50 
2680,H,1981-1985,Cadre +,25-30,Non,2-5,3/an,7 h +,Les 2,Non,Oui,2-5,16-20,20-50 
2681,H,1996-2000,Etudiant,11-12,Oui,6-10,1/semaine,3-4 h ,Les 2,Non,Oui,1,2 ou 3,50-100 
2682,F,1971-1975,Cadre +,11-12,Oui,21+,Je ne joue plus vraiment,7 h +,Les 2,Oui,Oui,2-5,4-6,20 
2683,H,1966-1970,Employe,13-14,Oui,11-20,1/mois,5-6 h ,Les 2,Non,Oui,2-5,16-20,20 
2684,H,1981-1985,Cadre +,10,Non,6-10,3/an,7 h +,Les 2,Oui,Oui,2-5,16-20,20-50 
2685,H,1981-1985,Etudiant,15-16,Non,6-10,Je ne joue plus vraiment,7 h +,PJ,Non,Oui,2-5,31-50,20 
2686,H,1976-1980,Cadre +,17-18,Oui,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,2-5,4-6,20 
2687,F,1976-1980,Cadre +,17-18,Oui,11-20,Je ne joue plus vraiment,5-6 h ,PJ,Non,Non,,,
2688,H,1976-1980,Cadre +,15-16,Non,6-10,1/semaine,1-2 h ,PJ,Non,Oui,2-5,7-10,20-50 
2689,H,1976-1980,En recherche d'emploi,15-16,Non,6-10,1/mois,3-4 h ,Les 2,Oui,Oui,6-10,21-30,50-100 
2690,H,1981-1985,Employe,13-14,Oui,6-10,3/an,5-6 h ,Les 2,Non,Oui,2-5,11-15,20-50 
2691,F,1986-1990,Etudiant,17-18,Oui,2-5,2/mois,3-4 h ,PJ,Oui,Oui,1,2 ou 3,20-50 
2692,H,1986-1990,Etudiant,17-18,Oui,11-20,3/an,5-6 h ,PJ,Non,Oui,1,1,20 
2693,H,1981-1985,En recherche d'emploi,23-24,Non,2-5,3/an,5-6 h ,MJ,Oui,Oui,2-5,21-30,20-50 
2694,H,1981-1985,Employe,17-18,Non,11-20,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,7-10,100-200 
2695,H,1976-1980,Cadre +,11-12,Oui,21+,3/an,7 h +,Les 2,Oui,Oui,6-10,51+,20 
2696,H,1971-1975,Cadre +,13-14,Non,21+,1/an,3-4 h ,Les 2,Oui,Oui,11-15,31-50,20-50 
2697,H,1976-1980,Employe,21-22,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,6-10,51+,500+ 
2698,H,1981-1985,Employe,13-14,Oui,11-20,2/mois,5-6 h ,Les 2,Non,Oui,2-5,31-50,200-500 
2699,H,1986-1990,Etudiant,19-20,Oui,21+,2/mois,7 h +,Les 2,Oui,Non,,,
2700,H,1981-1985,En recherche d'emploi,13-14,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,2 ou 3,20-50 
2701,H,1991-1995,Etudiant,11-12,Non,6-10,2/mois,7 h +,MJ,Oui,Oui,11-15,51+,200-500 
2702,H,1971-1975,Employe,10,Oui,21+,3/an,3-4 h ,Les 2,Oui,Oui,16+,51+,20-50 
2703,F,1991-1995,Employe,13-14,Non,2-5,2/mois,3-4 h ,Les 2,Oui,Oui,2-5,4-6,50-100 
2704,H,1976-1980,Travailleur independant,10,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,500+ 
2705,H,1976-1980,Employe,15-16,Oui,11-20,2/mois,7 h +,Les 2,Non,Oui,2-5,51+,20 
2706,H,1976-1980,Cadre +,17-18,Oui,11-20,3/an,5-6 h ,Les 2,Oui,Oui,6-10,51+,50-100 
2707,H,1971-1975,Etudiant,13-14,Oui,11-20,Je ne joue plus vraiment,Le week end,Les 2,Oui,Oui,6-10,31-50,20 
2708,H,1976-1980,Travailleur independant,10,Non,21+,1/semaine,5-6 h ,Les 2,Non,Oui,16+,51+,100-200 
2709,H,1976-1980,Cadre +,15-16,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,51+,50-100 
2710,H,1966-1970,Etudiant,23-24,Non,6-10,2/mois,3-4 h ,Les 2,Non,Oui,2-5,31-50,20-50 
2711,H,1971-1975,Cadre +,10,Oui,21+,1/an,5-6 h ,Les 2,Non,Oui,1,51+,50-100 
2712,H,1981-1985,Cadre +,15-16,Non,2-5,1/mois,3-4 h ,PJ,Non,Oui,1,1,20 
2713,H,1986-1990,Employe,19-20,Oui,6-10,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,2 ou 3,50-100 
2714,H,1971-1975,Cadre +,31-40,Oui,11-20,Je ne joue plus vraiment,3-4 h ,PJ,Non,Oui,2-5,4-6,20 
2715,H,1971-1975,Employe,13-14,Oui,11-20,3/an,7 h +,Les 2,Oui,Oui,6-10,21-30,100-200 
2716,H,1966-1970,Etudiant,11-12,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
2717,H,1976-1980,Travailleur independant,15-16,Non,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,4-6,20 
2718,H,1986-1990,Travailleur independant,15-16,Oui,6-10,2/mois,7 h +,Les 2,Oui,Oui,2-5,4-6,50-100 
2719,H,1986-1990,Profession intermediaire,21-22,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
2720,F,1986-1990,En recherche d'emploi,19-20,Oui,11-20,1/mois,3-4 h ,Les 2,Oui,Non,,,
2721,H,1981-1985,En recherche d'emploi,23-24,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,21-30,100-200 
2722,H,1991-1995,Etudiant,10,Oui,21+,1/mois,5-6 h ,PJ,Oui,Non,,,
2723,H,1991-1995,Etudiant,15-16,Oui,2-5,2/mois,5-6 h ,Les 2,Non,Oui,1,2 ou 3,20 
2724,H,1971-1975,Cadre +,13-14,Oui,21+,3/an,7 h +,Les 2,Oui,Oui,16+,51+,500+ 
2725,H,1981-1985,Sans activite,15-16,Oui,11-20,1/semaine,5-6 h ,MJ,Non,Oui,1,11-15,20 
2726,H,1971-1975,Cadre +,19-20,Oui,21+,Je ne joue plus vraiment,Le week end,Les 2,Non,Oui,6-10,51+,20 
2727,H,1971-1975,Cadre +,17-18,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,100-200 
2728,F,1981-1985,En recherche d'emploi,17-18,Oui,21+,1/semaine,5-6 h ,PJ,Oui,Oui,6-10,7-10,50-100 
2729,H,1976-1980,Ouvrier,13-14,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,6-10,51+,100-200 
2730,H,1991-1995,Etudiant,17-18,Oui,6-10,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,4-6,20 
2731,H,1981-1985,Employe,13-14,Oui,6-10,1/semaine,5-6 h ,Les 2,Non,Oui,2-5,51+,100-200 
2732,H,1971-1975,Ouvrier,13-14,Oui,2-5,1/semaine,7 h +,Les 2,Oui,Oui,2-5,4-6,20-50 
2733,F,1986-1990,Etudiant,11-12,Oui,11-20,1/semaine,3-4 h ,PJ,Oui,Oui,2-5,2 ou 3,20-50 
2734,H,1966-1970,Cadre +,13-14,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,6-10,51+,20 
2735,H,1981-1985,Employe,15-16,Non,21+,2/mois,7 h +,Les 2,Non,Oui,16+,51+,200-500 
2736,H,1966-1970,Employe,13-14,Non,21+,1/mois,3-4 h ,Les 2,Non,Oui,6-10,51+,100-200 
2737,H,1981-1985,Sans activite,19-20,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,21-30,100-200 
2738,H,1971-1975,Cadre +,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,16+,51+,200-500 
2739,H,1991-1995,Etudiant,19-20,Oui,6-10,1/mois,5-6 h ,PJ,Oui,Oui,1,1,50-100 
2740,H,1960 ou avant,Cadre +,21-22,Oui,21+,3/an,3-4 h ,Les 2,Oui,Oui,16+,51+,200-500 
2741,F,1976-1980,Cadre +,15-16,Non,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,11-15,51+,200-500 
2742,H,1976-1980,Travailleur independant,17-18,Non,2-5,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,11-15,100-200 
2743,H,1986-1990,Etudiant,17-18,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,200-500 
2744,H,1981-1985,Employe,15-16,Non,21+,1/mois,7 h +,Les 2,Oui,Oui,6-10,31-50,100-200 
2745,F,1981-1985,Cadre +,25-30,Oui,11-20,1/semaine,5-6 h ,PJ,Oui,Oui,2-5,4-6,20-50 
2746,F,1981-1985,En recherche d'emploi,15-16,Non,6-10,1/semaine,3-4 h ,PJ,Non,Oui,2-5,2 ou 3,20 
2747,H,1971-1975,Cadre +,13-14,Oui,21+,3/an,7 h +,Les 2,Oui,Oui,16+,51+,200-500 
2748,F,1976-1980,Cadre +,25-30,Non,2-5,1/an,3-4 h ,PJ,Non,Non,,,
2749,H,1976-1980,Cadre +,15-16,Non,11-20,1/mois,7 h +,Les 2,Non,Oui,6-10,51+,200-500 
2750,H,1991-1995,Etudiant,15-16,Non,11-20,1/an,5-6 h ,Les 2,Oui,Oui,2-5,7-10,20 
2751,H,1961-1965,Employe,21-22,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
2752,F,1976-1980,Employe,21-22,Oui,21+,1/mois,3-4 h ,PJ,Oui,Oui,2-5,7-10,20-50 
2753,H,1976-1980,Cadre +,13-14,Non,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,11-15,51+,20 
2754,H,1976-1980,Employe,15-16,Oui,6-10,1/semaine,3-4 h ,Les 2,Non,Oui,2-5,7-10,20-50 
2755,H,1986-1990,Cadre +,21-22,Non,6-10,2/mois,3-4 h ,MJ,Non,Oui,6-10,21-30,200-500 
2756,H,1986-1990,Etudiant,11-12,Oui,11-20,1/mois,3-4 h ,MJ,Non,Oui,11-15,31-50,200-500 
2757,H,1981-1985,Cadre +,13-14,Non,6-10,1/an,Le week end,MJ,Non,Oui,6-10,51+,200-500 
2758,H,1981-1985,Employe,17-18,Oui,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,2-5,7-10,100-200 
2759,H,1981-1985,Ouvrier,17-18,Oui,11-20,1/semaine,Le week end,Les 2,Non,Oui,2-5,16-20,20-50 
2760,H,1966-1970,Employe,31-40,Non,6-10,2/mois,3-4 h ,PJ,Non,Oui,1,1,20 
2761,H,1981-1985,Etudiant,11-12,Oui,11-20,1/mois,5-6 h ,Les 2,Oui,Oui,6-10,51+,100-200 
2762,F,1976-1980,Cadre +,17-18,Non,11-20,1/mois,5-6 h ,Les 2,Oui,Oui,1,2 ou 3,20 
2763,F,1966-1970,Cadre +,23-24,Non,6-10,3/an,7 h +,PJ,Non,Oui,2-5,21-30,20 
2764,H,1976-1980,Employe,10,Oui,6-10,3/an,7 h +,Les 2,Non,Oui,2-5,31-50,20 
2765,H,1976-1980,Cadre +,17-18,Non,6-10,Je ne joue plus vraiment,7 h +,Les 2,Oui,Non,,,
2766,H,1986-1990,Employe,11-12,Non,6-10,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,16-20,50-100 
2767,H,1971-1975,Cadre +,13-14,Oui,21+,3/an,Le week end,Les 2,Non,Oui,11-15,51+,200-500 
2768,H,1971-1975,Cadre +,11-12,Oui,21+,2/mois,3-4 h ,PJ,Oui,Oui,2-5,7-10,20 
2769,H,1976-1980,Employe,15-16,Non,2-5,1/mois,5-6 h ,Les 2,Non,Oui,2-5,31-50,20 
2770,H,1976-1980,Profession intermediaire,13-14,Non,21+,2/mois,3-4 h ,Les 2,Non,Oui,16+,51+,500+ 
2771,H,1976-1980,Cadre +,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
2772,F,1976-1980,Cadre +,31-40,Non,6-10,1/mois,5-6 h ,PJ,Oui,Non,,,
2773,H,1971-1975,Employe,23-24,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,16+,51+,50-100 
2774,H,1981-1985,Employe,13-14,Non,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,16-20,100-200 
2775,H,1981-1985,Cadre +,17-18,Oui,21+,1/mois,3-4 h ,Les 2,Oui,Oui,16+,51+,100-200 
2776,H,1971-1975,Cadre +,10,Oui,21+,1/an,5-6 h ,PJ,Non,Oui,11-15,31-50,50-100 
2777,H,1971-1975,Cadre +,13-14,Oui,11-20,3/an,7 h +,Les 2,Oui,Oui,6-10,51+,20-50 
2778,H,1976-1980,Employe,17-18,Non,2-5,2/mois,1-2 h ,Les 2,Non,Oui,2-5,2 ou 3,20 
2779,H,1971-1975,Travailleur independant,17-18,Oui,21+,1/semaine,5-6 h ,Les 2,Non,Oui,6-10,51+,50-100 
2780,F,1986-1990,Etudiant,10,Non,2-5,Je ne joue plus vraiment,3-4 h ,PJ,Oui,Oui,1,2 ou 3,20 
2781,H,1966-1970,Cadre +,15-16,Non,21+,1/mois,3-4 h ,Les 2,Non,Oui,6-10,31-50,50-100 
2782,H,1981-1985,Cadre +,19-20,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,200-500 
2783,F,1986-1990,Cadre +,17-18,Oui,11-20,3/an,5-6 h ,PJ,Oui,Oui,2-5,4-6,20 
2784,H,1976-1980,Etudiant,17-18,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,51+,50-100 
2785,H,1981-1985,Cadre +,21-22,Oui,21+,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,6-10,11-15,20 
2786,H,1981-1985,Employe,11-12,Non,11-20,1/semaine,3-4 h ,Les 2,Non,Oui,11-15,51+,200-500 
2787,H,1976-1980,Cadre +,13-14,Non,11-20,1/an,7 h +,Les 2,Oui,Oui,6-10,51+,20-50 
2788,H,1971-1975,Employe,13-14,Oui,11-20,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
2789,H,1981-1985,En recherche d'emploi,11-12,Non,2-5,1/mois,5-6 h ,PJ,Non,Non,,,
2790,H,1976-1980,Travailleur independant,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,31-50,20-50 
2791,H,1986-1990,Employe,10,Non,6-10,3/an,7 h +,Les 2,Non,Oui,2-5,4-6,20-50 
2792,H,1976-1980,Profession intermediaire,13-14,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,11-15,31-50,200-500 
2793,H,1976-1980,En recherche d'emploi,11-12,Oui,21+,2/mois,7 h +,Les 2,Oui,Oui,16+,51+,100-200 
2794,H,1976-1980,Profession intermediaire,10,Non,21+,2/mois,7 h +,Les 2,Non,Oui,6-10,4-6,100-200 
2795,H,1976-1980,Cadre +,13-14,Non,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,16-20,50-100 
2796,H,1966-1970,Je ne souhaite pas repondre,10,Oui,11-20,1/semaine,1-2 h ,Les 2,Oui,Oui,6-10,31-50,50-100 
2797,H,1966-1970,Cadre +,11-12,Non,21+,2/mois,5-6 h ,MJ,Non,Oui,16+,51+,200-500 
2798,H,1976-1980,Employe,11-12,Oui,21+,1/semaine,3-4 h ,Les 2,Non,Oui,16+,51+,500+ 
2799,F,1981-1985,Cadre +,15-16,Non,6-10,3/an,5-6 h ,Les 2,Non,Oui,1,7-10,20 
2800,H,1981-1985,Employe,15-16,Non,6-10,Je ne joue plus vraiment,3-4 h ,PJ,Non,Oui,11-15,31-50,20-50 
2801,H,1986-1990,Cadre +,17-18,Non,2-5,3/an,7 h +,PJ,Non,Non,,,
2802,H,1986-1990,Employe,19-20,Oui,21+,3/an,3-4 h ,PJ,Oui,Oui,2-5,2 ou 3,20 
2803,H,1976-1980,Cadre +,10,Oui,21+,Je ne joue plus vraiment,7 h +,Les 2,Oui,Oui,6-10,31-50,50-100 
2804,H,1986-1990,En recherche d'emploi,11-12,Oui,6-10,1/an,5-6 h ,Les 2,Oui,Oui,2-5,31-50,200-500 
2805,H,1971-1975,Employe,15-16,Oui,2-5,2/mois,5-6 h ,Les 2,Non,Oui,6-10,4-6,50-100 
2806,F,1991-1995,Etudiant,17-18,Oui,2-5,3/an,3-4 h ,PJ,Oui,Non,,,
2807,F,1981-1985,Employe,17-18,Non,2-5,Je ne joue plus vraiment,7 h +,PJ,Oui,Non,,,
2808,H,1971-1975,Employe,15-16,Non,21+,1/mois,7 h +,Les 2,Non,Oui,16+,51+,100-200 
2809,H,1971-1975,Travailleur independant,13-14,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,6-10,51+,20 
2810,H,1981-1985,Cadre +,15-16,Oui,6-10,3/an,5-6 h ,Les 2,Oui,Oui,6-10,31-50,50-100 
2811,H,1976-1980,Cadre +,11-12,Non,6-10,1/mois,5-6 h ,PJ,Non,Oui,11-15,21-30,50-100 
2812,H,1976-1980,Cadre +,13-14,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,31-50,200-500 
2813,H,1966-1970,Employe,17-18,Oui,11-20,Je ne joue plus vraiment,5-6 h ,PJ,Non,Oui,6-10,51+,100-200 
2814,F,1986-1990,En recherche d'emploi,17-18,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Non,,,
2815,H,1981-1985,Employe,15-16,Oui,11-20,1/an,5-6 h ,Les 2,Non,Oui,6-10,21-30,20-50 
2816,H,1976-1980,Employe,19-20,Non,11-20,1/mois,7 h +,PJ,Non,Oui,1,11-15,20 
2817,H,1981-1985,En recherche d'emploi,11-12,Oui,2-5,2/mois,3-4 h ,Les 2,Oui,Oui,2-5,7-10,100-200 
2818,H,1986-1990,Cadre +,23-24,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
2819,H,1981-1985,Cadre +,17-18,Oui,11-20,3/an,5-6 h ,Les 2,Non,Oui,2-5,11-15,50-100 
2820,H,1976-1980,Cadre +,11-12,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,6-10,51+,20 
2821,H,1986-1990,Etudiant,10,Non,11-20,1/mois,3-4 h ,Les 2,Non,Oui,2-5,4-6,20-50 
2822,F,1981-1985,Cadre +,11-12,Non,6-10,2/mois,3-4 h ,PJ,Oui,Non,,,
2823,H,1966-1970,Employe,17-18,Non,6-10,3/an,5-6 h ,PJ,Non,Oui,2-5,11-15,20 
2824,H,1986-1990,Employe,13-14,Oui,6-10,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,7-10,20 
2825,H,1986-1990,Cadre +,15-16,Non,11-20,1/mois,5-6 h ,Les 2,Non,Oui,2-5,21-30,200-500 
2826,H,1976-1980,Cadre +,11-12,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,50-100 
2827,H,1986-1990,Cadre +,10,Oui,11-20,1/semaine,3-4 h ,MJ,Oui,Oui,2-5,31-50,200-500 
2828,H,1981-1985,Cadre +,13-14,Oui,21+,2/mois,3-4 h ,Les 2,Non,Oui,11-15,21-30,100-200 
2829,H,1981-1985,Profession intermediaire,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
2830,H,1971-1975,Travailleur independant,15-16,Oui,21+,1/mois,3-4 h ,MJ,Oui,Oui,11-15,51+,100-200 
2831,H,1966-1970,Travailleur independant,15-16,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,16+,51+,200-500 
2832,H,1981-1985,Employe,15-16,Non,6-10,3/an,7 h +,Les 2,Non,Oui,6-10,31-50,100-200 
2833,F,1991-1995,En recherche d'emploi,19-20,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,1,2 ou 3,20-50 
2834,H,1976-1980,Cadre +,10,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,6-10,21-30,50-100 
2835,H,1981-1985,Ouvrier,15-16,Oui,2-5,1/mois,7 h +,Les 2,Oui,Oui,2-5,2 ou 3,20-50 
2836,H,1971-1975,Cadre +,11-12,Oui,21+,3/an,5-6 h ,MJ,Oui,Oui,16+,51+,500+ 
2837,H,1981-1985,Employe,17-18,Non,21+,2/mois,5-6 h ,Les 2,Non,Oui,16+,51+,500+ 
2838,H,1986-1990,Cadre +,17-18,Oui,21+,1/mois,3-4 h ,Les 2,Oui,Oui,16+,51+,500+ 
2839,H,1976-1980,Employe,13-14,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,6-10,21-30,20-50 
2840,H,1971-1975,En recherche d'emploi,11-12,Oui,11-20,2/mois,5-6 h ,Les 2,Non,Oui,6-10,51+,100-200 
2841,H,1981-1985,Travailleur independant,11-12,Oui,21+,2/mois,5-6 h ,MJ,Oui,Oui,6-10,51+,100-200 
2842,F,1986-1990,Employe,19-20,Oui,6-10,Je ne joue plus vraiment,5-6 h ,PJ,Oui,Oui,2-5,2 ou 3,20-50 
2843,H,1971-1975,Employe,11-12,Non,11-20,1/mois,5-6 h ,PJ,Non,Oui,1,4-6,20 
2844,H,1986-1990,Etudiant,17-18,Oui,2-5,2/mois,3-4 h ,Les 2,Oui,Non,,,
2845,H,1971-1975,Cadre +,15-16,Oui,6-10,3/an,5-6 h ,Les 2,Oui,Oui,2-5,31-50,50-100 
2846,H,1971-1975,Cadre +,11-12,Non,21+,3/an,Le week end,Les 2,Non,Oui,16+,51+,500+ 
2847,H,1981-1985,Employe,19-20,Oui,11-20,2/mois,Le week end,Les 2,Oui,Oui,16+,21-30,200-500 
2848,H,1966-1970,Employe,13-14,Oui,21+,3/an,5-6 h ,Les 2,Non,Oui,6-10,51+,200-500 
2849,H,1981-1985,Employe,10,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,50-100 
